 416498 339884  692.24809   80  729  673.00000  701.41722  4.22%   212 2068s
 417455 341051  691.86740   66  679  673.00000  701.41342  4.22%   212 2074s
 418683 341984  675.51476  131  592  673.00000  701.41158  4.22%   212 2081s
 419821 343285  697.24688   58  734  673.00000  701.40769  4.22%   212 2089s
 421347 344202  681.53859  104  578  673.00000  701.40343  4.22%   212 2095s
 422379 345311  693.95663   69  716  673.00000  701.39951  4.22%   212 2103s
 423506 347156  683.29191  110  587  673.00000  701.39934  4.22%   213 2111s
 425492 347916  697.27739   56  766  673.00000  701.39921  4.22%   213 2117s
 426312 349544  689.36856   83  675  673.00000  701.39921  4.22%   213 2125s
 427993 350788  677.25114  121  538  673.00000  701.39817  4.22%   213 2132s
 429498 351815  689.14879   85  670  673.00000  701.39057  4.22%   213 2138s
 430674 353051  696.90308   59  726  673.00000  701.38839  4.22%   213 2144s
 431645 353051  679.65049  104  551  673.00000  701.38697  4.22%   213 2145s
 432099 354169  687.28506   86  684  673.00000  701.38666  4.22%   213 2151s
 433450 355297  699.60825   53  754  673.00000  701.38185  4.22%   213 2157s
 434715 356446  695.86111   67  722  673.00000  701.37974  4.22%   213 2164s
 436112 357513  700.16102   53  742  673.00000  701.37624  4.22%   213 2170s
 437373 358716  691.44653   70  698  673.00000  701.37259  4.22%   213 2177s
 438724 359748  675.30065  140  430  673.00000  701.36842  4.22%   213 2183s
 439918 360775  697.71166   54  728  673.00000  701.36610  4.21%   213 2190s
 441149 361915  697.28431   58  736  673.00000  701.36230  4.21%   213 2196s
 442514 363049  678.32437  103  521  673.00000  701.35906  4.21%   213 2202s
 443807 364011  699.09023   52  779  673.00000  701.35698  4.21%   213 2209s
 444885 365245  697.74595   58  748  673.00000  701.35436  4.21%   213 2216s
 446174 366529  681.52175  109  558  673.00000  701.35392  4.21%   214 2223s
 447686 367697  695.30910   68  733  673.00000  701.35144  4.21%   213 2230s
 448996 368893  692.26821   81  732  673.00000  701.34613  4.21%   213 2236s
 450379 369938  697.96657   61  715  673.00000  701.34409  4.21%   213 2243s
 451588 370872  694.11423   66  735  673.00000  701.34042  4.21%   213 2249s
 452624 372214  696.52657   61  723  673.00000  701.33697  4.21%   214 2258s
 453991 373971  687.27802   87  676  673.00000  701.33686  4.21%   214 2267s
 455922 375111  696.79724   63  740  673.00000  701.33506  4.21%   214 2274s
 457062 376884  689.66512   83  656  673.00000  701.33506  4.21%   214 2283s
 459040 377656  677.37417  126  495  673.00000  701.33321  4.21%   214 2289s
 459911 378735  692.51277   68  686  673.00000  701.33270  4.21%   214 2296s
 460990 380505  679.90527  108  566  673.00000  701.33138  4.21%   215 2304s
 462948 381668  675.88881  138  596  673.00000  701.32927  4.21%   215 2310s
 464268 382859  689.92079   82  732  673.00000  701.32723  4.21%   215 2316s
 465657 383927  697.79357   57  721  673.00000  701.32546  4.21%   215 2323s
 466931 384989  683.30567   91  621  673.00000  701.32317  4.21%   215 2329s
 468156 386075  697.81678   57  765  673.00000  701.32225  4.21%   215 2336s
 469487 387153  686.80021   78  678  673.00000  701.31979  4.21%   215 2342s
 470759 387820  699.42725   52  736  673.00000  701.31703  4.21%   215 2349s
 471493 389018  691.50203   77  680  673.00000  701.31651  4.21%   215 2356s
 472796 390353  693.90806   62  718  673.00000  701.31529  4.21%   215 2364s
 474279 391399  696.96592   57  723  673.00000  701.31109  4.21%   215 2373s
 475343 392823  688.30473   82  653  673.00000  701.31108  4.21%   215 2380s
 476858 393938  697.32613   56  732  673.00000  701.31107  4.21%   216 2387s
 478116 395342  690.97482   80  630  673.00000  701.31084  4.21%   216 2395s
 479660 396430  689.66925   64  675  673.00000  701.30732  4.21%   216 2401s
 481010 397603  689.74366   89  685  673.00000  701.30020  4.21%   216 2408s
 482363 398682  697.57663   56  746  673.00000  701.29771  4.20%   216 2415s
 483826 399800  698.33799   52  753  673.00000  701.29355  4.20%   216 2421s
 485120 400645  693.62832   69  682  673.00000  701.29108  4.20%   216 2428s
 486083 402022  689.14564   84  676  673.00000  701.29057  4.20%   216 2437s
 487560 403626  694.08789   67  746  673.00000  701.29057  4.20%   216 2446s
 489281 405171  683.46255  106  590  673.00000  701.28682  4.20%   216 2453s
 491010 406351  683.72694  108  655  673.00000  701.28331  4.20%   216 2460s
 492399 407280  697.22970   57  706  673.00000  701.27923  4.20%   216 2466s
 493455 408104  698.85466   53  747  673.00000  701.27572  4.20%   216 2473s
 494279 410022  693.43599   67  673  673.00000  701.27572  4.20%   216 2481s
 496368 411070  682.06502  105  563  673.00000  701.27385  4.20%   216 2488s
 497545 412170  690.87642   66  665  673.00000  701.27185  4.20%   217 2494s
 498837 412927  699.78473   46  745  673.00000  701.26854  4.20%   217 2501s
 499653 413966  692.69728   69  698  673.00000  701.26854  4.20%   217 2508s
 500754 415610     cutoff  139       673.00000  701.26657  4.20%   217 2516s
 502534 416643  688.35360   83  684  673.00000  701.26495  4.20%   217 2523s
 503731 417901  698.34790   52  730  673.00000  701.25909  4.20%   217 2531s
 505230 418680  691.02992   73  696  673.00000  701.25730  4.20%   217 2538s
 506071 420232  698.82827   53  727  673.00000  701.25475  4.20%   217 2547s
 507709 421363  696.83687   69  740  673.00000  701.25452  4.20%   217 2555s
 508978 423063  688.43976   96  650  673.00000  701.25452  4.20%   218 2563s
 510826 423913  675.11077  139  490  673.00000  701.25213  4.20%   218 2570s
 511831 425136  689.48276   82  660  673.00000  701.24544  4.20%   218 2578s
 513122 426495  689.61682   83  716  673.00000  701.24470  4.20%   218 2585s
 514685 427798  700.08613   54  749  673.00000  701.24154  4.20%   218 2593s
 516212 428906  684.35117   90  655  673.00000  701.23673  4.20%   218 2600s
 517556 430057  697.06261   64  715  673.00000  701.23344  4.20%   218 2607s
 518897 431339  674.30948  106  553  673.00000  701.23050  4.19%   218 2614s
 520327 432336  690.91907   71  685  673.00000  701.22761  4.19%   218 2621s
 521513 433484  698.75578   54  738  673.00000  701.22439  4.19%   218 2628s
 522842 434782  692.14077   86  698  673.00000  701.22239  4.19%   218 2635s
 524441 435779     cutoff  130       673.00000  701.22030  4.19%   218 2642s
 525593 436951  695.36352   60  714  673.00000  701.21743  4.19%   218 2649s
 526981 438153  689.89675   77  670  673.00000  701.21439  4.19%   218 2656s
 528398 439254  695.83132   57  724  673.00000  701.21221  4.19%   218 2663s
 529651 440414  677.53904  105  421  673.00000  701.20994  4.19%   218 2670s
 531013 441449  684.29630   91  643  673.00000  701.20655  4.19%   218 2677s
 532241 442672  696.51117   64  745  673.00000  701.20279  4.19%   218 2684s
 533612 443812  684.41471  105  641  673.00000  701.20046  4.19%   218 2691s
 534961 445024  699.93118   56  737  673.00000  701.19751  4.19%   218 2698s
 536376 445878  686.57637   84  601  673.00000  701.19582  4.19%   218 2704s
 537323 447668  694.00025   67  717  673.00000  701.19542  4.19%   218 2715s
 539269 448728  695.47122   69  711  673.00000  701.19465  4.19%   218 2723s
 540373 450543  687.31679   96  664  673.00000  701.19233  4.19%   218 2732s
 542352 451728  690.42141   77  705  673.00000  701.19185  4.19%   218 2740s
 543776 452812  674.95303  134  451  673.00000  701.18854  4.19%   218 2747s
 545032 453932  695.51458   68  701  673.00000  701.18594  4.19%   218 2754s
 546362 454865  676.74788  119  571  673.00000  701.18270  4.19%   218 2760s
 547554 455592  696.52730   67  714  673.00000  701.17773  4.19%   218 2767s
 548281 457467  688.92326   86  657  673.00000  701.17730  4.19%   219 2775s
 550316 458518  683.27909   88  641  673.00000  701.17608  4.19%   219 2782s
 551494 459732  683.69222   81  687  673.00000  701.17402  4.19%   219 2790s
 552846 460891  682.61361  104  624  673.00000  701.17252  4.19%   219 2797s
 554180 462122  691.89515   69  655  673.00000  701.17042  4.19%   219 2804s
 555613 463331  675.84057  111  479  673.00000  701.16683  4.19%   219 2811s
 556980 464498  689.06416   71  677  673.00000  701.16302  4.18%   219 2817s
 558373 465590  697.24453   58  713  673.00000  701.16061  4.18%   219 2824s
 559627 466487  694.83805   70  731  673.00000  701.15748  4.18%   219 2831s
 560648 468121  692.88551   72  663  673.00000  701.15488  4.18%   219 2838s
 562434 469375  689.65665   74  693  673.00000  701.15258  4.18%   219 2845s
 563903 469814  696.97605   62  739  673.00000  701.15059  4.18%   219 2853s
 564409 470768  699.21810   53  712  673.00000  701.14949  4.18%   219 2860s
 565488 471715  691.55286   76  671  673.00000  701.14949  4.18%   219 2869s
 566493 473138  676.02346  128  534  673.00000  701.14910  4.18%   219 2877s
 568139 474351  688.82400   82  696  673.00000  701.14456  4.18%   219 2884s
 569625 475053  697.31499   57  748  673.00000  701.13951  4.18%   219 2891s
 570327 478289  690.48594   73  679  673.00000  701.13949  4.18%   219 2905s
 573895 479349  680.04628  117  584  673.00000  701.13666  4.18%   219 2911s
 575133 480456  697.35362   57  732  673.00000  701.13307  4.18%   219 2918s
 576408 481447  691.11110   75  669  673.00000  701.13041  4.18%   219 2924s
 577570 482805  699.23633   54  749  673.00000  701.12996  4.18%   219 2932s
 579057 483981  688.08011   91  651  673.00000  701.12817  4.18%   219 2939s
 580413 485022  689.88634   76  658  673.00000  701.12415  4.18%   219 2946s
 581608 486117  683.01183   75  608  673.00000  701.11992  4.18%   220 2953s
 582916 487219  696.83655   58  711  673.00000  701.11727  4.18%   220 2960s
 584230 488343  691.51689   79  687  673.00000  701.11528  4.18%   220 2967s
 585581 489166  697.77515   58  739  673.00000  701.11175  4.18%   220 2973s
 586468 490786  690.84479   81  687  673.00000  701.11154  4.18%   220 2981s
 588216 491443  698.84182   57  727  673.00000  701.11154  4.18%   220 2987s
 588920 492934  692.60877   75  698  673.00000  701.11154  4.18%   220 2995s
 590448 494486  679.21313  117  556  673.00000  701.10833  4.18%   220 3002s
 592219 495433  693.93489   68  711  673.00000  701.10668  4.18%   220 3009s
 593271 496617  692.18822   58  707  673.00000  701.10491  4.18%   220 3016s
 594615 497734  688.32126   80  657  673.00000  701.10303  4.18%   220 3022s
 595953 498731  697.83884   60  731  673.00000  701.10158  4.18%   220 3029s
 597042 499878  684.51999  106  615  673.00000  701.10079  4.18%   220 3036s
 598333 500864  699.02295   53  751  673.00000  701.09946  4.18%   220 3042s
 599443 501816  683.47000   86  565  673.00000  701.09675  4.17%   220 3049s
 600491 503221  691.90871   70  699  673.00000  701.09613  4.17%   221 3056s
 602049 504591  681.83833  104  544  673.00000  701.09514  4.17%   221 3064s
 603648 505570  695.10951   63  719  673.00000  701.09420  4.17%   221 3072s
 604685 507848  685.56208   99  595  673.00000  701.09220  4.17%   221 3082s
 607202 508749  697.60854   56  756  673.00000  701.08822  4.17%   221 3088s
 608220 509608  697.19921   63  704  673.00000  701.08659  4.17%   221 3095s
 609079 511388  691.28617   84  690  673.00000  701.08659  4.17%   221 3103s
 610967 512410  674.98907  152  376  673.00000  701.08657  4.17%   221 3109s
 612195 513722  691.85671   71  650  673.00000  701.08440  4.17%   221 3117s
 613677 514965  696.98690   57  708  673.00000  701.08247  4.17%   221 3124s
 615173 515592  699.72267   48  716  673.00000  701.08025  4.17%   221 3130s
 615881 516715  693.38800   69  710  673.00000  701.08025  4.17%   221 3137s
 617047 518178  684.00640  103  628  673.00000  701.08011  4.17%   221 3145s
 618695 519450  686.57029   91  652  673.00000  701.07722  4.17%   221 3152s
 620192 520645  699.32686   58  741  673.00000  701.07687  4.17%   221 3159s
 621511 521843  679.31142  105  553  673.00000  701.07143  4.17%   221 3166s
 622976 523092  695.85659   54  721  673.00000  701.06533  4.17%   221 3173s
 624404 524300  694.34032   71  725  673.00000  701.06398  4.17%   221 3181s
 625756 525518  699.25288   54  764  673.00000  701.06205  4.17%   221 3188s
 627185 526815  679.14398  103  567  673.00000  701.05885  4.17%   221 3195s
 628695 528112  690.70930   76  675  673.00000  701.05539  4.17%   221 3202s
 630244 529422  690.37227   70  675  673.00000  701.05117  4.17%   221 3210s
 631759 530572  699.74724   74  733  673.00000  701.04947  4.17%   221 3217s
 633108 531696  694.15213   62  732  673.00000  701.04794  4.17%   221 3224s
 634494 532795  698.72286   52  728  673.00000  701.04493  4.17%   221 3231s
 635795 534096  695.89122   64  704  673.00000  701.04278  4.17%   221 3239s
 637281 535623     cutoff  120       673.00000  701.04162  4.17%   221 3247s
 638999 536760  688.23323   76  689  673.00000  701.03872  4.17%   221 3253s
 640280 537731  674.12068  135  564  673.00000  701.03649  4.17%   221 3260s
 641541 538685  691.05438   78  702  673.00000  701.03337  4.17%   221 3267s
 642616 540003  695.20146   65  714  673.00000  701.02990  4.16%   221 3275s
 643934 541869  682.78054  110  588  673.00000  701.02981  4.16%   222 3284s
 646073 542756  679.00947  111  615  673.00000  701.02856  4.16%   222 3290s
 647047 544311  693.44122   86  721  673.00000  701.02789  4.16%   222 3299s
 648694 545496  694.46123   68  728  673.00000  701.02781  4.16%   222 3307s
 650027 547143  687.45738   94  641  673.00000  701.02745  4.16%   222 3315s
 651887 548137  691.14660   79  722  673.00000  701.02295  4.16%   222 3322s
 652993 549656  691.86409   74  656  673.00000  701.02143  4.16%   222 3329s
 653519 549656  690.42954   77  658  673.00000  701.02115  4.16%   222 3330s
 654641 551022  688.33095   76  685  673.00000  701.02001  4.16%   222 3337s
 656241 552150  688.38873   87  676  673.00000  701.01590  4.16%   222 3343s
 657612 552845  699.22373   51  768  673.00000  701.01361  4.16%   222 3351s
 658359 554547  693.06715   68  677  673.00000  701.01238  4.16%   222 3360s
 660164 555753  699.72070   54  752  673.00000  701.01144  4.16%   222 3368s
 661559 557354  696.87274   59  703  673.00000  701.01063  4.16%   222 3376s
 663339 558599  677.83209  124  585  673.00000  701.00674  4.16%   222 3383s
 664881 559707  694.75947   64  711  673.00000  701.00348  4.16%   222 3391s
 666135 561151  694.69687   67  695  673.00000  701.00338  4.16%   222 3400s
 667851 562437  699.51929   53  757  673.00000  700.99979  4.16%   222 3407s
 669349 563655  679.12544  112  621  673.00000  700.99868  4.16%   222 3414s
 670776 564928  693.68444   66  706  673.00000  700.99563  4.16%   222 3422s
 672207 566214  679.03198  106  619  673.00000  700.99462  4.16%   222 3430s
 673703 567624  690.60191   75  675  673.00000  700.99198  4.16%   222 3437s
 675393 568845  694.62365   67  720  673.00000  700.99124  4.16%   222 3444s
 676808 570024  699.69812   62  739  673.00000  700.98978  4.16%   222 3452s
 678164 571211  689.84637   71  643  673.00000  700.98866  4.16%   222 3460s
 679467 572717  698.94524   53  742  673.00000  700.98780  4.16%   222 3468s
 681130 573551  696.59101   63  718  673.00000  700.98780  4.16%   222 3475s
 682023 575387  690.69653   80  653  673.00000  700.98780  4.16%   222 3484s
 684043 576695  676.07935  137  494  673.00000  700.98565  4.16%   222 3492s
 685643 577636  696.65548   59  751  673.00000  700.98276  4.16%   222 3499s
 686728 579320  689.26419   79  677  673.00000  700.98203  4.16%   223 3507s
 688591 580587  687.89752   81  671  673.00000  700.97985  4.16%   222 3515s
 690090 581890  691.22984   80  690  673.00000  700.97602  4.16%   222 3522s
 691592 583163  698.18406   58  730  673.00000  700.97386  4.16%   222 3529s
 693056 584445  688.65806   84  635  673.00000  700.97170  4.16%   222 3537s
 694575 585338  698.65079   52  745  673.00000  700.97061  4.16%   222 3544s
 695541 586790  691.81409   69  669  673.00000  700.97061  4.16%   223 3552s
 697058 588206  675.08774  137  224  673.00000  700.96933  4.16%   223 3561s
 698692 589631  684.77597  104  680  673.00000  700.96812  4.16%   223 3569s
 700331 590999  692.26858   69  752  673.00000  700.96440  4.16%   223 3577s
 701925 591739  699.09387   54  737  673.00000  700.95943  4.15%   223 3584s
 702693 593531  691.09525   83  677  673.00000  700.95933  4.15%   223 3593s
 704619 594993  691.24923   69  680  673.00000  700.95905  4.15%   223 3600s

Cutting planes:
  Gomory: 95
  Cover: 5
  MIR: 376
  Flow cover: 381
  Zero half: 656
  RLT: 297
  BQP: 131

Explored 706289 nodes (157334231 simplex iterations) in 3600.02 seconds
Thread count was 10 (of 40 available processors)

Solution count 10: 673 672 671 ... 661

Time limit reached
Best objective 6.730000000000e+02, best bound 7.000000000000e+02, gap 4.0119%
