 1567150 1334103  466.62121   67  270  443.00000  474.70622  7.16%   119 1735s
 1571390 1338035  467.04681   72  310  443.00000  474.70451  7.16%   119 1740s
 1575846 1341674  449.34300  103  221  443.00000  474.70207  7.16%   119 1745s
 1580215 1346223  462.32639   84  250  443.00000  474.69908  7.16%   119 1751s
 1583503 1348712  457.99444   86  249  443.00000  474.69795  7.16%   119 1755s
 1588348 1352798  465.73739   64  294  443.00000  474.69373  7.15%   119 1761s
 1592822 1356768  457.47826   93  219  443.00000  474.69173  7.15%   119 1766s
 1595963 1359642  445.41667  134  121  443.00000  474.69050  7.15%   119 1770s
 1600143 1363504  464.39286   70  269  443.00000  474.68590  7.15%   119 1775s
 1605100 1367142  457.27901   79  264  443.00000  474.68076  7.15%   119 1780s
 1609230 1371004  446.33796  116  111  443.00000  474.67857  7.15%   119 1785s
 1613984 1374843  450.12222   98  222  443.00000  474.67485  7.15%   119 1791s
 1618686 1378915  471.35043   57  288  443.00000  474.67035  7.15%   119 1796s
 1623071 1382867  456.29006   92  236  443.00000  474.66667  7.15%   119 1801s
 1627254 1386849  464.09548   64  279  443.00000  474.66667  7.15%   119 1806s
 1631884 1390443  469.63333   62  270  443.00000  474.66667  7.15%   119 1811s
 1634485 1392742  444.07496   96  174  443.00000  474.66667  7.15%   119 1815s
 1638900 1396420  465.44488   71  309  443.00000  474.66254  7.15%   119 1820s
 1643364 1400144  454.90736   96  282  443.00000  474.65884  7.15%   120 1825s
 1647673 1403869  471.21429   59  274  443.00000  474.65474  7.15%   120 1830s
 1651983 1407624     cutoff  120       443.00000  474.65018  7.14%   120 1835s
 1656682 1411537     cutoff   90       443.00000  474.64706  7.14%   120 1840s
 1661046 1415416  459.22222   80  235  443.00000  474.64382  7.14%   120 1846s
 1666105 1419639  465.23077   55  244  443.00000  474.64163  7.14%   120 1851s
 1670357 1423836  461.57346   69  274  443.00000  474.63758  7.14%   120 1856s
 1675005 1427557  454.00000   89  193  443.00000  474.63533  7.14%   120 1861s
 1677832 1430297  468.43120   55  316  443.00000  474.63333  7.14%   120 1865s
 1682937 1433850  471.46614   55  309  443.00000  474.62862  7.14%   120 1870s
 1687168 1437503  468.02381   56  272  443.00000  474.62500  7.14%   120 1875s
 1691583 1441568  471.54156   57  306  443.00000  474.62388  7.14%   120 1880s
 1696445 1445399  473.03571   49  288  443.00000  474.62051  7.14%   120 1885s
 1700584 1449202  444.28803   98  187  443.00000  474.61660  7.14%   120 1891s
 1705385 1453433  457.55191   85  231  443.00000  474.61333  7.14%   120 1896s
 1709899 1457140  447.54167  114  147  443.00000  474.61111  7.14%   120 1901s
 1712954 1459861  448.10256  113  146  443.00000  474.60994  7.14%   120 1905s
 1717150 1463448  455.98667   93  204  443.00000  474.60772  7.13%   120 1910s
 1721766 1467346  472.21067   50  295  443.00000  474.60345  7.13%   120 1915s
 1726039 1471408     cutoff  126       443.00000  474.60000  7.13%   120 1920s
 1730234 1475067  457.18293   77  255  443.00000  474.60000  7.13%   120 1925s
 1734864 1478823  463.71104   68  276  443.00000  474.59785  7.13%   120 1930s
 1739287 1482679  448.51657  112  174  443.00000  474.59549  7.13%   120 1935s
 1743463 1486902  471.68361   57  280  443.00000  474.59402  7.13%   120 1941s
 1746637 1489354  451.50000  117  236  443.00000  474.59091  7.13%   120 1945s
 1751962 1493639  470.66302   54  294  443.00000  474.58660  7.13%   120 1950s
 1756273 1497762  451.18198  107  239  443.00000  474.58387  7.13%   120 1955s
 1760810 1502114  462.59167   73  240  443.00000  474.58333  7.13%   120 1960s
 1765849 1505753  453.66124   90  277  443.00000  474.58333  7.13%   120 1965s
 1770266 1509209  453.44048  102  275  443.00000  474.58063  7.13%   120 1970s
 1774430 1512833  460.96039   66  283  443.00000  474.57690  7.13%   120 1976s
 1779063 1516889  458.18182   88  266  443.00000  474.57437  7.13%   120 1981s
 1783017 1520990  460.15293   88  268  443.00000  474.57180  7.13%   120 1986s
 1786217 1523494  452.11758   92  205  443.00000  474.57143  7.13%   120 1990s
 1790930 1527229  458.88333   82  254  443.00000  474.56716  7.13%   120 1995s
 1796748 1532466  473.01391   49  307  443.00000  474.56552  7.13%   120 2001s
 1799471 1534993  464.53696   69  306  443.00000  474.56386  7.13%   120 2005s
 1805186 1539656  471.68492   49  315  443.00000  474.55992  7.12%   120 2011s
 1808079 1542052  458.73732   83  269  443.00000  474.55809  7.12%   120 2015s
 1811905 1545884  463.49167   74  267  443.00000  474.55556  7.12%   120 2020s
 1816901 1549723  454.72270   92  306  443.00000  474.55421  7.12%   120 2025s
 1821385 1553593  473.12084   46  326  443.00000  474.55088  7.12%   120 2030s
 1825591 1557243  461.83214   66  259  443.00000  474.54974  7.12%   120 2035s
 1829913 1561135  468.15569   66  300  443.00000  474.54717  7.12%   120 2040s
 1834520 1564850  455.98966   89  285  443.00000  474.54506  7.12%   120 2046s
 1839146 1569128  464.40000   69  280  443.00000  474.54227  7.12%   120 2051s
 1843907 1572948  453.33333   87  251  443.00000  474.54167  7.12%   120 2056s
 1847948 1576436  459.58333   84  274  443.00000  474.53859  7.12%   120 2061s
 1850907 1578634  450.93667  106  276  443.00000  474.53571  7.12%   120 2066s
 1853212 1581017  446.47925  132  189  443.00000  474.53404  7.12%   120 2070s
 1859189 1585845  468.51135   53  297  443.00000  474.52822  7.12%   120 2076s
 1862441 1588971  470.26592   55  299  443.00000  474.52688  7.12%   120 2080s
 1866603 1592603  463.51526   72  260  443.00000  474.52311  7.12%   120 2085s
 1871142 1596257  445.87243   95  211  443.00000  474.52215  7.12%   120 2090s
 1875948 1600414  453.92319   97  256  443.00000  474.51838  7.11%   120 2096s
 1879913 1603900     cutoff  131       443.00000  474.51381  7.11%   120 2101s
 1884667 1607741  471.28365   51  317  443.00000  474.51064  7.11%   120 2106s
 1889052 1611127  444.76334  132  185  443.00000  474.50652  7.11%   120 2110s
 1893396 1615220  456.35714   81  203  443.00000  474.50443  7.11%   120 2116s
 1898081 1618974  470.48048   53  315  443.00000  474.50082  7.11%   120 2121s
 1902240 1622605  471.44240   57  301  443.00000  474.50000  7.11%   120 2126s
 1906625 1626154  466.29130   65  252  443.00000  474.50000  7.11%   120 2131s
 1910735 1629605  453.26056   95  277  443.00000  474.50000  7.11%   120 2136s
 1913767 1632750  459.30081   77  232  443.00000  474.50000  7.11%   120 2140s
 1918489 1636664  470.42593   50  259  443.00000  474.50000  7.11%   120 2146s
 1921303 1639330  449.08333  118  205  443.00000  474.50000  7.11%   120 2150s
 1926245 1643426  447.25000  115  167  443.00000  474.50000  7.11%   120 2155s
 1930353 1647111  465.17080   63  251  443.00000  474.50000  7.11%   120 2160s
 1934142 1650289  469.78810   58  289  443.00000  474.50000  7.11%   120 2165s
 1938632 1654482  464.78766   65  308  443.00000  474.50000  7.11%   120 2170s
 1942958 1658621  466.40000   67  231  443.00000  474.50000  7.11%   121 2176s
 1947478 1662021  473.28022   51  323  443.00000  474.50000  7.11%   120 2180s
 1952070 1666042  444.29441  115  127  443.00000  474.50000  7.11%   121 2186s
 1956771 1669960  460.43333   73  262  443.00000  474.50000  7.11%   121 2191s
 1961129 1673373  449.50223  107  250  443.00000  474.50000  7.11%   121 2196s
 1964382 1676653  464.30737   56  298  443.00000  474.49759  7.11%   121 2200s
 1970679 1681307  469.09783   54  260  443.00000  474.49167  7.11%   121 2206s
 1973228 1683939  458.22857   90  286  443.00000  474.49099  7.11%   121 2210s
 1977664 1687460  446.66667  124  146  443.00000  474.48760  7.11%   121 2215s
 1982284 1691436  471.72527   47  308  443.00000  474.48269  7.11%   121 2220s
 1987115 1695418  444.15081  124  187  443.00000  474.47943  7.11%   121 2225s
 1991529 1699305  473.87839   51  297  443.00000  474.47727  7.11%   121 2230s
 1995218 1702388  453.30476   72  258  443.00000  474.47473  7.10%   121 2235s
 1999987 1706637  465.00280   69  293  443.00000  474.47222  7.10%   121 2241s
 2004619 1710586  472.11724   49  313  443.00000  474.47178  7.10%   121 2246s
 2008658 1714267  464.44110   68  286  443.00000  474.46905  7.10%   121 2251s
 2011734 1716754  462.62500   77  259  443.00000  474.46768  7.10%   121 2256s
 2017149 1721131  466.51930   64  317  443.00000  474.46569  7.10%   121 2261s
 2021387 1725209  467.39122   64  298  443.00000  474.46343  7.10%   121 2266s
 2024483 1727806  457.24051   60  256  443.00000  474.46186  7.10%   121 2270s
 2029410 1731727  453.89394   97  282  443.00000  474.45833  7.10%   121 2275s
 2033723 1735438  460.96119   84  278  443.00000  474.45671  7.10%   121 2280s
 2038127 1739354  460.26667   75  262  443.00000  474.45362  7.10%   121 2285s
 2042625 1743217  470.13158   60  301  443.00000  474.45116  7.10%   121 2290s
 2046872 1747235  445.28095  129  119  443.00000  474.44983  7.10%   121 2295s
 2051788 1751125  455.35000   96  254  443.00000  474.44444  7.10%   121 2301s
 2056228 1754897  471.54592   57  317  443.00000  474.44231  7.10%   121 2306s
 2060421 1758727  468.52446   63  286  443.00000  474.44141  7.10%   121 2311s
 2063283 1760958  459.05413   81  328  443.00000  474.43883  7.10%   121 2315s
 2067655 1764676  452.69139   93  227  443.00000  474.43638  7.10%   121 2320s
 2071631 1768176  466.30322   59  300  443.00000  474.43346  7.10%   121 2325s
 2075906 1771813  461.60625   83  301  443.00000  474.43282  7.10%   121 2331s
 2078874 1774025  461.75000   78  284  443.00000  474.42992  7.09%   121 2335s
 2083543 1778288  455.83333   87  290  443.00000  474.42857  7.09%   121 2340s
 2087696 1781550  466.56660   59  327  443.00000  474.42548  7.09%   121 2346s
 2090324 1783867  471.90631   62  276  443.00000  474.42390  7.09%   121 2350s
 2095228 1788163  468.26042   50  298  443.00000  474.42032  7.09%   121 2355s
 2099144 1791418  466.37500   69  252  443.00000  474.41713  7.09%   121 2360s
 2103458 1795094  451.75833  109  277  443.00000  474.41667  7.09%   121 2365s
 2108005 1799014  473.16667   50  289  443.00000  474.41667  7.09%   121 2370s
 2112664 1802452  473.63126   48  301  443.00000  474.41278  7.09%   121 2376s
 2117069 1806277  459.14407   75  280  443.00000  474.40909  7.09%   121 2381s
 2121730 1810097  468.93424   57  323  443.00000  474.40498  7.09%   121 2386s
 2126054 1813555     cutoff  142       443.00000  474.40329  7.09%   121 2391s
 2128512 1816492  469.46643   48  285  443.00000  474.40180  7.09%   121 2395s
 2133793 1820498  455.59233   94  292  443.00000  474.40000  7.09%   121 2400s
 2138339 1824412  467.04643   61  303  443.00000  474.39796  7.09%   121 2405s
 2142875 1827917  464.41667   70  246  443.00000  474.39468  7.09%   121 2411s
 2146864 1831516  453.19776   99  259  443.00000  474.39286  7.09%   121 2416s
 2151293 1835788  456.42544   97  240  443.00000  474.39114  7.09%   121 2421s
 2155683 1839315  472.82184   48  303  443.00000  474.38889  7.09%   121 2426s
 2158345 1841762  460.53234   78  267  443.00000  474.38747  7.09%   121 2430s
 2163091 1845409  467.16544   63  319  443.00000  474.38393  7.08%   121 2435s
 2167541 1849148  461.44444   72  275  443.00000  474.38054  7.08%   121 2440s
 2171600 1852545  458.65635   75  292  443.00000  474.37719  7.08%   121 2445s
 2175899 1856229  450.85991  106  264  443.00000  474.37528  7.08%   121 2450s
 2180751 1859904  471.23552   54  285  443.00000  474.37500  7.08%   121 2455s
 2185111 1863879  444.04275  131  161  443.00000  474.37440  7.08%   121 2461s
 2189961 1867856  462.64070   64  316  443.00000  474.37074  7.08%   121 2466s
 2194515 1871735  456.51405   80  257  443.00000  474.36667  7.08%   121 2471s
 2198977 1875342  465.84801   68  306  443.00000  474.36404  7.08%   121 2476s
 2201828 1877286  466.42886   63  298  443.00000  474.36190  7.08%   121 2480s
 2205722 1881533  465.88513   70  292  443.00000  474.36040  7.08%   121 2485s
 2210717 1885766  471.37167   52  309  443.00000  474.35765  7.08%   121 2491s
 2215323 1889672  471.23225   57  285  443.00000  474.35714  7.08%   121 2496s
 2219431 1892988  452.61332  106  259  443.00000  474.35529  7.08%   121 2501s
 2222208 1895564  457.40000   81  241  443.00000  474.35277  7.08%   121 2505s
 2226729 1899213  462.92053   80  314  443.00000  474.35000  7.08%   121 2510s
 2231483 1903338  457.87731   81  278  443.00000  474.34859  7.08%   121 2515s
 2236004 1907132  469.25000   62  275  443.00000  474.34585  7.08%   121 2521s
 2240417 1911107  455.23485   94  204  443.00000  474.34375  7.08%   121 2526s
 2244781 1914743  463.27335   76  290  443.00000  474.34128  7.07%   121 2531s
 2247855 1917591  464.09444   64  257  443.00000  474.33939  7.07%   121 2535s
 2252276 1921350  446.05789  117  194  443.00000  474.33637  7.07%   121 2540s
 2257104 1925113  471.68182   55  246  443.00000  474.33333  7.07%   121 2546s
 2261470 1928997  451.83718   99  259  443.00000  474.33333  7.07%   121 2551s
 2264332 1931608  467.34000   56  245  443.00000  474.33333  7.07%   121 2555s
 2269063 1935078  470.33333   52  267  443.00000  474.33333  7.07%   121 2560s
 2273329 1939746  454.45833   98  162  443.00000  474.33333  7.07%   121 2566s
 2276668 1942295  450.93275  104  287  443.00000  474.33333  7.07%   121 2570s
 2280538 1945620  463.16444   74  304  443.00000  474.33333  7.07%   121 2575s
 2285024 1949507  454.60000   80  247  443.00000  474.33101  7.07%   121 2580s
 2289839 1953659  461.39177   68  255  443.00000  474.32849  7.07%   121 2586s
 2294350 1957513  454.58844   87  273  443.00000  474.32586  7.07%   121 2591s
 2298890 1961380  464.41518   71  285  443.00000  474.32474  7.07%   121 2596s
 2303503 1965364  468.61889   71  288  443.00000  474.32149  7.07%   121 2601s
 2307503 1968828  457.70326   73  295  443.00000  474.31893  7.07%   121 2606s
 2311731 1972134  463.90000   75  294  443.00000  474.31575  7.07%   121 2611s
 2315079 1975334  446.16667  105  208  443.00000  474.31474  7.07%   121 2615s
 2319592 1978994  444.91667  130  186  443.00000  474.31254  7.07%   121 2620s
 2323525 1982554  473.69213   43  306  443.00000  474.31089  7.07%   121 2625s
 2328180 1986517  471.41986   50  310  443.00000  474.30952  7.07%   121 2630s
 2332831 1990522  470.25000   56  245  443.00000  474.30643  7.07%   121 2635s
 2337380 1994246  472.86546   55  289  443.00000  474.30556  7.07%   121 2641s
 2341237 1998389  464.06889   73  295  443.00000  474.30514  7.07%   121 2646s
 2344605 2001017  460.20833   80  284  443.00000  474.30458  7.07%   121 2650s
 2348926 2004628  469.90231   59  304  443.00000  474.30210  7.07%   121 2655s
 2353614 2008658  469.78824   50  268  443.00000  474.30000  7.07%   121 2660s
 2357796 2012152  452.99773   87  279  443.00000  474.30000  7.07%   121 2665s
 2362098 2015748  467.00534   70  299  443.00000  474.29652  7.06%   121 2671s
 2366351 2019569  456.19697   92  230  443.00000  474.29419  7.06%   121 2676s
 2369259 2021725  448.41667  113  237  443.00000  474.29219  7.06%   121 2680s
 2373812 2025817  446.40900  118  281  443.00000  474.29144  7.06%   121 2686s
 2378991 2029810     cutoff  121       443.00000  474.28782  7.06%   121 2691s
 2383571 2033530  463.41667   68  272  443.00000  474.28384  7.06%   121 2696s
 2386331 2035960  452.09722  106  215  443.00000  474.28264  7.06%   121 2700s
 2390708 2039928 infeasible   93       443.00000  474.28073  7.06%   121 2705s
 2394736 2043200  467.66667   64  290  443.00000  474.27830  7.06%   121 2711s
 2399051 2046881  466.91250   69  312  443.00000  474.27610  7.06%   121 2716s
 2403696 2051047  452.91667   96  247  443.00000  474.27381  7.06%   121 2721s
 2408144 2055057  470.00000   63  289  443.00000  474.27228  7.06%   121 2726s
 2411159 2057343  456.83333   83  286  443.00000  474.27011  7.06%   121 2730s
 2415429 2061006  457.26667   83  275  443.00000  474.26735  7.06%   121 2735s
 2419862 2064925  471.24172   45  322  443.00000  474.26523  7.06%   121 2740s
 2424475 2068982  462.03879   65  307  443.00000  474.26329  7.06%   121 2746s
 2427501 2071303  465.76984   66  303  443.00000  474.26114  7.06%   121 2750s
 2431577 2075264  457.63714   83  266  443.00000  474.25864  7.06%   121 2755s
 2436576 2079335  470.33594   56  316  443.00000  474.25689  7.06%   121 2760s
 2441060 2082907  472.50000   51  293  443.00000  474.25282  7.05%   121 2765s
 2445323 2086516  460.59365   83  254  443.00000  474.25013  7.05%   121 2770s
 2449866 2090046  470.24612   57  313  443.00000  474.25000  7.05%   121 2775s
 2454270 2094206  467.93750   53  276  443.00000  474.25000  7.05%   121 2780s
 2458983 2097806  472.91387   48  312  443.00000  474.25000  7.05%   121 2785s
 2463255 2101415  459.00000   86  285  443.00000  474.25000  7.05%   121 2790s
 2467386 2104777  452.31437   78  282  443.00000  474.25000  7.05%   121 2796s
 2470360 2107621  454.81607   69  244  443.00000  474.25000  7.05%   121 2800s
 2475291 2111901  445.26786  100  255  443.00000  474.25000  7.05%   121 2806s
 2479802 2116018  467.55199   62  315  443.00000  474.25000  7.05%   121 2811s
 2484621 2119632  448.87731  101  258  443.00000  474.25000  7.05%   121 2816s
 2486983 2121777     cutoff   84       443.00000  474.25000  7.05%   122 2820s
 2491729 2125590  461.50000   78  272  443.00000  474.24887  7.05%   122 2825s
 2496555 2129891  455.59524   81  241  443.00000  474.24612  7.05%   122 2831s
 2501338 2133630     cutoff  147       443.00000  474.24355  7.05%   122 2836s
 2505022 2137275  455.67438   85  219  443.00000  474.24202  7.05%   122 2841s
 2508022 2139346  472.00298   60  306  443.00000  474.24043  7.05%   122 2845s
 2512194 2143332  462.72723   57  286  443.00000  474.23825  7.05%   122 2850s
 2516758 2146820  468.73280   65  280  443.00000  474.23600  7.05%   122 2855s
 2521035 2150479  467.85685   59  295  443.00000  474.23333  7.05%   122 2860s
 2525698 2154000 infeasible   87       443.00000  474.23155  7.05%   122 2865s
 2529893 2157881  467.09756   63  293  443.00000  474.22917  7.05%   122 2870s
 2534651 2161794  459.61866   72  312  443.00000  474.22679  7.05%   122 2876s
 2538595 2165229  468.44392   56  298  443.00000  474.22571  7.05%   122 2881s
 2541809 2168136  472.07916   54  286  443.00000  474.22464  7.05%   122 2885s
 2546648 2172180  450.55000   96  247  443.00000  474.22222  7.05%   122 2890s
 2550955 2175968  466.05556   67  291  443.00000  474.22222  7.05%   122 2895s
 2555394 2179548  470.81918   52  307  443.00000  474.22222  7.05%   122 2900s
 2559995 2183452  463.66667   58  256  443.00000  474.22103  7.05%   122 2905s
 2564305 2187146  463.80623   68  268  443.00000  474.21905  7.05%   122 2910s
 2568149 2190778  452.45663   96  239  443.00000  474.21772  7.05%   122 2916s
 2571732 2193576  471.11647   51  308  443.00000  474.21647  7.05%   122 2920s
 2576701 2198087  463.35802   77  251  443.00000  474.21647  7.05%   122 2926s
 2581300 2202012  448.48295  123  124  443.00000  474.21451  7.05%   122 2931s
 2585153 2204533  452.70960   98  260  443.00000  474.21289  7.05%   122 2935s
 2588713 2208372  459.10670   82  275  443.00000  474.21154  7.05%   122 2940s
 2593562 2212297  448.66138  106  281  443.00000  474.21053  7.05%   122 2945s
 2597628 2215750     cutoff  118       443.00000  474.20854  7.04%   122 2950s
 2601670 2219165  468.77819   67  296  443.00000  474.20833  7.04%   122 2955s
 2606307 2223047  470.36397   50  314  443.00000  474.20627  7.04%   122 2960s
 2610938 2226902  455.04476   85  295  443.00000  474.20474  7.04%   122 2965s
 2615178 2230545  450.31236  108  304  443.00000  474.20224  7.04%   122 2970s
 2619747 2234232  471.82468   56  291  443.00000  474.20000  7.04%   122 2976s
 2624011 2238001  453.42391  100  249  443.00000  474.19853  7.04%   122 2981s
 2628752 2241673  467.36667   61  274  443.00000  474.19614  7.04%   122 2986s
 2631642 2244502  449.38925   92  210  443.00000  474.19534  7.04%   122 2990s
 2636251 2248339  469.69373   52  285  443.00000  474.19373  7.04%   122 2995s
 2640591 2251472  454.25000  100  267  443.00000  474.19167  7.04%   122 3000s
 2644252 2255315  460.06250   81  248  443.00000  474.19048  7.04%   122 3005s
 2649164 2259112  463.66020   74  267  443.00000  474.18937  7.04%   122 3010s
 2653834 2263337  454.33333   86  211  443.00000  474.18750  7.04%   122 3016s
 2658163 2266606  469.21111   47  260  443.00000  474.18553  7.04%   122 3021s
 2660564 2269754  453.53131   93  221  443.00000  474.18541  7.04%   122 3025s
 2665541 2273368  470.90089   57  307  443.00000  474.18421  7.04%   122 3030s
 2670133 2277833  458.67238   86  255  443.00000  474.18182  7.04%   122 3036s
 2674836 2281751  466.74125   59  261  443.00000  474.17917  7.04%   122 3041s
 2677731 2284003  466.10149   64  303  443.00000  474.17857  7.04%   122 3045s
 2681948 2287657  468.71154   54  278  443.00000  474.17629  7.04%   122 3050s
 2686220 2291599  458.66667   84  266  443.00000  474.17409  7.04%   122 3055s
 2691059 2295585  468.10000   65  290  443.00000  474.17188  7.04%   122 3061s
 2695404 2299214  468.34451   54  314  443.00000  474.17018  7.04%   122 3066s
 2699712 2302728  457.15757   84  315  443.00000  474.16851  7.04%   122 3072s
 2703302 2306312  467.60588   59  277  443.00000  474.16667  7.04%   122 3076s
 2706403 2309140  454.35949   96  226  443.00000  474.16667  7.04%   122 3080s
 2711551 2313241  463.18404   72  278  443.00000  474.16667  7.04%   122 3086s
 2716340 2316925  459.50948   84  302  443.00000  474.16667  7.04%   122 3091s
 2719009 2320743  458.84091   83  255  443.00000  474.16667  7.04%   122 3096s
 2722856 2323169  458.91667   88  261  443.00000  474.16667  7.04%   122 3100s
 2729286 2328452  465.17857   69  310  443.00000  474.16667  7.04%   122 3106s
 2731771 2330774  469.32678   66  306  443.00000  474.16569  7.04%   122 3110s
 2736238 2334796  468.43860   59  300  443.00000  474.16418  7.03%   122 3115s
 2741065 2338491  444.44444  123  233  443.00000  474.16200  7.03%   122 3120s
 2745276 2342516  455.62308   87  265  443.00000  474.16000  7.03%   122 3126s
 2749782 2346069  457.20994   84  284  443.00000  474.15884  7.03%   122 3131s
 2752940 2348824  465.08422   70  309  443.00000  474.15741  7.03%   122 3135s
 2757673 2353067  445.33749  143  122  443.00000  474.15649  7.03%   122 3141s
 2760886 2355933  469.56433   57  272  443.00000  474.15562  7.03%   122 3145s
 2765183 2360244  453.72496   91  232  443.00000  474.15385  7.03%   122 3150s
 2769584 2363963  471.17681   54  302  443.00000  474.15310  7.03%   122 3156s
 2774618 2368183  470.08511   54  292  443.00000  474.15012  7.03%   122 3161s
 2777179 2370569  458.21000   76  230  443.00000  474.15000  7.03%   122 3165s
 2782086 2374411  452.56301   86  225  443.00000  474.14627  7.03%   122 3170s
 2786465 2378324  450.51210  103  267  443.00000  474.14382  7.03%   122 3176s
 2791165 2381609  468.13477   69  311  443.00000  474.14103  7.03%   122 3181s
 2795421 2385523  468.73187   57  266  443.00000  474.13889  7.03%   122 3186s
 2798640 2387612  448.97581  107  283  443.00000  474.13782  7.03%   122 3190s
 2802473 2391193  471.30000   64  314  443.00000  474.13534  7.03%   122 3195s
 2807291 2395725  452.77229   90  218  443.00000  474.13433  7.03%   122 3201s
 2810493 2398442  456.93849   87  254  443.00000  474.13294  7.03%   122 3205s
 2815338 2401964  464.40000   71  291  443.00000  474.13000  7.03%   122 3210s
 2819893 2405964  468.43333   60  287  443.00000  474.12887  7.03%   122 3215s
 2824089 2409741  460.50000   73  221  443.00000  474.12676  7.03%   122 3221s
 2827344 2412656  446.98641  138  135  443.00000  474.12629  7.03%   122 3225s
 2831761 2416344  454.66667   92  280  443.00000  474.12500  7.03%   122 3230s
 2836121 2420005  466.86667   60  252  443.00000  474.12500  7.03%   122 3236s
 2840825 2423988  460.78123   71  303  443.00000  474.12397  7.03%   122 3241s
 2845447 2427712  445.98810  122  219  443.00000  474.12166  7.03%   122 3246s
 2849481 2431213  469.75000   60  247  443.00000  474.12000  7.02%   122 3251s
 2853782 2434841  454.91675   91  286  443.00000  474.11679  7.02%   122 3256s
 2856774 2437355  470.14891   54  281  443.00000  474.11481  7.02%   122 3260s
 2861346 2441149  453.68189   87  303  443.00000  474.11199  7.02%   122 3265s
 2865544 2445140  464.82236   66  310  443.00000  474.11065  7.02%   122 3270s
 2870292 2448871  468.50219   66  313  443.00000  474.10833  7.02%   122 3276s
 2873121 2451569  460.34000   79  238  443.00000  474.10725  7.02%   122 3280s
 2878017 2455492  454.08333   99  277  443.00000  474.10452  7.02%   122 3285s
 2882800 2459157  454.20539   90  303  443.00000  474.10223  7.02%   122 3291s
 2887287 2462942  463.98824   68  298  443.00000  474.10000  7.02%   122 3296s
 2891785 2466599  464.42051   72  297  443.00000  474.10000  7.02%   122 3301s
 2896012 2470159  471.34463   55  258  443.00000  474.09943  7.02%   122 3306s
 2900369 2473909  471.22139   53  299  443.00000  474.09838  7.02%   122 3311s
 2903375 2476373  469.65152   52  280  443.00000  474.09694  7.02%   122 3315s
 2908027 2480339  446.65558  109  311  443.00000  474.09601  7.02%   122 3321s
 2910939 2483231  468.28768   60  308  443.00000  474.09402  7.02%   122 3325s
 2915781 2486757  445.38155  127  203  443.00000  474.09211  7.02%   122 3330s
 2919987 2490732  465.29167   69  236  443.00000  474.08984  7.02%   122 3335s
 2924754 2494644  449.40417  104  262  443.00000  474.08833  7.02%   122 3341s
 2929415 2498338  449.63276   99  289  443.00000  474.08587  7.02%   122 3346s
 2931894 2500923  467.23172   71  315  443.00000  474.08435  7.02%   122 3350s
 2936706 2504634     cutoff  118       443.00000  474.08333  7.02%   122 3355s
 2940793 2508159  456.89596   85  239  443.00000  474.08333  7.02%   122 3360s
 2944833 2511550  446.25000  129  112  443.00000  474.08333  7.02%   122 3365s
 2949250 2515301  449.99211   98  299  443.00000  474.08333  7.02%   122 3370s
 2953711 2518751  472.97180   46  301  443.00000  474.08174  7.02%   122 3375s
 2957791 2523137  453.27786   92  212  443.00000  474.08078  7.02%   122 3381s
 2961159 2525571  454.06183   91  267  443.00000  474.07955  7.02%   122 3385s
 2965713 2529613  471.65160   48  304  443.00000  474.07752  7.02%   122 3391s
 2970698 2533474  454.73219  103  295  443.00000  474.07617  7.01%   122 3396s
 2973503 2536076  457.28788   72  254  443.00000  474.07504  7.01%   122 3400s
 2977638 2539702  464.48571   67  283  443.00000  474.07272  7.01%   122 3405s
 2982458 2543578  467.04221   66  274  443.00000  474.06923  7.01%   122 3411s
 2987089 2547298  472.42948   50  334  443.00000  474.06731  7.01%   122 3416s
 2991350 2550876  454.23632   80  272  443.00000  474.06579  7.01%   122 3421s
 2994437 2553553  461.36089   83  329  443.00000  474.06372  7.01%   122 3425s
 2998746 2556988  466.66013   54  273  443.00000  474.06194  7.01%   122 3430s
 3003232 2560869  473.00989   49  306  443.00000  474.06023  7.01%   122 3436s
 3007956 2565045  468.16721   57  302  443.00000  474.05804  7.01%   122 3441s
 3011302 2567862  445.09050  124  112  443.00000  474.05556  7.01%   122 3445s
 3015687 2571591  466.12500   66  267  443.00000  474.05528  7.01%   122 3450s
 3020069 2575125  462.10360   69  286  443.00000  474.05376  7.01%   122 3455s
 3024526 2579738  458.20707   79  276  443.00000  474.05238  7.01%   122 3461s
 3028086 2582170  469.72034   67  271  443.00000  474.05020  7.01%   122 3465s
 3032660 2585831  469.25073   56  303  443.00000  474.04965  7.01%   122 3470s
 3037180 2589652  471.65244   50  298  443.00000  474.04772  7.01%   122 3475s
 3041219 2592909  465.36905   67  259  443.00000  474.04630  7.01%   122 3481s
 3045516 2596821  465.75000   61  290  443.00000  474.04544  7.01%   122 3486s
 3050236 2600761  451.97222  100  222  443.00000  474.04511  7.01%   122 3491s
 3053065 2603205  444.71851  123  126  443.00000  474.04457  7.01%   122 3495s
 3057403 2607120  466.27598   61  313  443.00000  474.04306  7.01%   122 3500s
 3062189 2610929  463.09194   62  303  443.00000  474.04167  7.01%   122 3505s
 3066875 2614468  464.54120   74  280  443.00000  474.03970  7.01%   122 3511s
 3069582 2617406  455.21705   89  212  443.00000  474.03910  7.01%   122 3515s
 3074427 2620986  460.79825   79  299  443.00000  474.03696  7.01%   122 3520s
 3079072 2624905  470.04441   48  281  443.00000  474.03409  7.01%   122 3526s
